#{"t_start": 1723759765.2948375, "env_id": "None"}
r,l,t
-0.737447,72,12809.814698
-0.940852,72,12826.093318
-0.657596,72,12840.871586
-0.733772,72,12855.451575
-0.6175,72,12870.471363
-0.611878,72,12886.083509
-0.834042,72,12900.630944
-0.940413,72,12917.732152
-0.679153,72,12931.941952
-0.724368,72,12947.538458
-0.647638,72,12962.188241
-0.762492,72,12980.110496
-0.792705,72,12996.030388
-0.720507,72,13013.593399
-0.663566,72,13031.420591
-0.715953,72,13045.797489
-0.743294,72,13059.792388
-0.864635,72,13076.36518
-0.750839,72,13093.505707
-0.600507,72,13106.729544
-0.692363,72,13124.165593
-0.77171,72,13140.346842
-0.973983,72,13155.08916
-1.014847,72,13169.696199
-0.701065,72,13186.725509
-0.702148,72,13201.320665
-0.814011,72,13218.683693
-0.77717,72,13233.670666
-0.815899,72,13249.325628
-0.719715,72,13264.532864
-0.738799,72,13281.069083
-0.957036,72,13296.615969
-0.848708,72,13312.880435
-0.734601,72,13327.874307
-0.651321,72,13341.220248
-0.596409,72,13354.279311
-0.849141,72,13368.428201
-0.798386,72,13382.654896
-0.592685,72,13395.667192
-0.714739,72,13411.753723
-0.800122,72,13429.107411
-0.892342,72,13444.059739
-0.698108,72,13457.660088
-0.709096,72,13475.04411
-1.373832,72,13490.871907
-0.746883,72,13506.964765
-0.812357,72,13524.645084
-0.663141,72,13539.500749
-0.76056,72,13556.478778
-0.660583,72,13571.500207
-0.854233,72,13586.79409
-0.636182,72,13604.534441
-0.791259,72,13620.119563
-0.835578,72,13635.818229
-0.676018,72,13653.365739
-0.692135,72,13666.023827
-0.86475,72,13681.111802
-0.686682,72,13698.206394
-0.853652,72,13714.362755
-0.954632,72,13730.403052
-0.620759,72,13746.242973
-0.98861,72,13765.140364
-0.638548,72,13779.88929
-0.873212,72,13796.527449
-0.824478,72,13811.915233
-0.622829,72,13828.977209
-0.863068,72,13844.504024
-0.642979,72,13858.09025
-0.625042,72,13875.354003
