#{"t_start": 1724401306.902459, "env_id": "None"}
r,l,t
-0.53459936,6,628.386984
-0.50724334,6,632.906724
-0.3668372,6,632.906781
-0.36640382,6,632.906793
-0.36502773,6,632.906801
-0.3870027,6,632.90681
-0.40434584,6,637.553182
-0.39984378,6,637.554188
-0.3585594,6,637.554221
-0.3729803,6,637.554249
-0.36580458,6,637.554274
-0.35437328,6,642.03025
-0.4526238,6,642.03042
-0.3923331,6,642.030479
-0.41350102,6,642.03053
-0.40417194,6,642.030577
-0.39209506,6,646.181266
-0.38474813,6,646.18166
-0.3663388,6,646.181676
-0.42619994,6,646.181685
-0.39476532,6,646.181693
-0.30555302,6,650.178241
-0.37113866,6,650.178414
-0.387204,6,650.178429
-0.40746278,6,650.178444
-0.4280059,6,650.178452
-0.37565076,6,654.648373
-0.42854816,6,654.64871
-0.37752727,6,654.648745
-0.4423969,6,654.64877
-0.34995165,6,654.648793
-0.34146568,6,658.606865
-0.40638188,6,658.607162
-0.2722247,6,658.607191
-0.40215236,6,658.607216
-0.31924817,6,658.607239
-0.4234405,6,662.767739
-0.36432597,6,662.767933
-0.4160435,6,662.767957
-0.5164642,6,662.76797
-0.3163031,6,662.76798
-0.285376,6,667.572183
-0.3835938,6,667.57228
-0.38678083,6,667.572308
-0.44053864,6,667.572334
-0.43335766,6,667.572358
-0.30780083,6,672.011974
-0.4280404,6,672.013031
-0.5177399,6,672.013059
-0.3072656,6,672.013078
-0.50521594,6,672.013089
-0.36181453,6,676.358553
-0.39946133,6,676.358673
-0.436271,6,676.358703
-0.3743675,6,676.358726
-0.29190105,6,676.358749
-0.39690065,6,680.74974
-0.46600735,6,680.750377
-0.4601319,6,680.750408
-0.39122355,6,680.750433
-0.3849387,6,680.750456
-0.38877136,6,685.248985
-0.4846438,6,685.249107
-0.38498604,6,685.249136
-0.546337,6,685.24916
-0.36416942,6,685.249185
-0.51149195,6,689.276612
-0.29895696,6,689.277691
-0.3946387,6,689.277723
-0.48703423,6,689.277747
-0.41372147,6,689.27777
-0.41652554,6,693.924215
-0.5048896,6,693.924496
-0.45471492,6,693.924527
-0.44996542,6,693.924571
-0.37749815,6,693.924596
-0.4009332,6,698.648546
-0.35670832,6,698.648781
-0.33493343,6,698.648822
-0.40849143,6,698.648848
-0.4069848,6,698.648872
-0.41263083,6,703.536249
-0.41762596,6,703.536403
-0.37677783,6,703.536415
-0.35445586,6,703.536424
-0.40221414,6,703.53644
-0.40442407,6,708.266056
-0.4838182,6,708.266583
-0.312579,6,708.26661
-0.39196604,6,708.266625
-0.3970737,6,708.266636
-0.34170878,6,713.109325
-0.36801767,6,713.10967
-0.508218,6,713.10971
-0.3637016,6,713.109735
-0.44282836,6,713.109759
-0.3404729,6,720.232221
-0.35157067,6,720.232816
-0.3391452,6,720.232855
-0.3528211,6,720.232881
-0.3416267,6,720.232905
-0.5094094,6,725.202715
-0.50610405,6,725.202935
-0.38744086,6,725.202949
-0.3996818,6,725.20296
-0.38310468,6,725.202969
-0.40619704,6,729.40196
-0.4472237,6,729.402217
-0.35307375,6,729.402242
-0.49180153,6,729.402255
-0.30908328,6,729.402265
-0.3354561,6,733.728959
-0.32820156,6,733.729002
-0.48414612,6,733.729016
-0.42467117,6,733.729026
-0.36053917,6,733.729035
-0.33004513,6,738.348235
-0.3711859,6,738.348556
-0.43417513,6,738.348578
-0.37203625,6,738.34859
-0.38216674,6,738.348599
-0.33824858,6,742.500672
-0.37935826,6,742.500713
-0.4018518,6,742.500725
-0.38799953,6,742.500734
-0.37074313,6,742.500742
-0.4009362,6,747.139675
-0.2674672,6,747.140856
-0.4303853,6,747.1409
-0.39673227,6,747.140932
-0.39913595,6,747.140956
-0.6152771,6,751.620411
-0.3366496,6,751.620583
-0.29659012,6,751.620596
-0.35664877,6,751.620607
-0.37634787,6,751.62062
-0.4441107,6,756.351624
-0.3625479,6,756.351968
-0.38276818,6,756.351998
-0.4242654,6,756.352038
-0.32446632,6,756.352061
-0.68669003,6,761.136463
-0.38409775,6,761.136607
-0.47551543,6,761.136635
-0.41374272,6,761.136659
-0.37006837,6,761.136682
-0.39090362,6,766.089439
-0.47127983,6,766.089712
-0.37741432,6,766.08974
-0.37196735,6,766.089763
-0.3615762,6,766.089772
-0.4044034,6,770.481664
-0.35596395,6,770.481735
-0.36413172,6,770.481746
-0.41172057,6,770.481754
-0.35113695,6,770.481762
-0.45635268,6,775.130691
-0.32450184,6,775.130946
-0.3382029,6,775.130972
-0.43060833,6,775.130983
-0.39999148,6,775.130992
-0.40465337,6,780.329645
-0.63910097,6,780.329919
-0.31297988,6,780.329939
-0.37735513,6,780.329949
-0.42436612,6,780.329957
-0.3954833,6,784.510821
-0.34909707,6,784.51171
-0.37610433,6,784.511737
-0.383397,6,784.51175
-0.33269998,6,784.511761
-0.44843966,6,788.703062
-0.3100073,6,788.703355
-0.3631518,6,788.703384
-0.31410494,6,788.703408
-0.37309557,6,788.703432
-0.30271828,6,793.702024
-0.41432,6,793.703132
-0.38753176,6,793.703185
-0.40154317,6,793.703213
-0.3341645,6,793.703241
-0.37403128,6,798.161073
-0.37359202,6,798.161208
-0.3657983,6,798.161236
-0.41848195,6,798.161261
-0.3835363,6,798.161284
-0.38301614,6,802.232462
-0.37306437,6,802.23305
-0.36203286,6,802.233086
-0.34937412,6,802.233112
-0.38057232,6,802.233144
-0.39382684,6,806.732008
-0.40343595,6,806.732123
-0.38540074,6,806.732151
-0.45632094,6,806.732179
-0.4352202,6,806.732204
-0.32326263,6,811.378083
-0.37709257,6,811.379188
-0.3484334,6,811.37921
-0.4096651,6,811.379221
-0.4484201,6,811.379231
-0.31126663,6,816.239927
-0.42105356,6,816.240065
